Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Demand_MW_z1,Demand_MW_z2,Demand_MW_z3,Demand_MW_z4,Demand_MW_z5,Demand_MW_z6,Demand_MW_z7,Demand_MW_z8,Demand_MW_z9,Demand_MW_z10,Demand_MW_z11,Demand_MW_z12,Demand_MW_z13,Demand_MW_z14,Demand_MW_z15,Demand_MW_z16,Demand_MW_z17,Demand_MW_z18,Demand_MW_z19,Demand_MW_z20,Demand_MW_z21,Demand_MW_z22,Demand_MW_z23,Demand_MW_z24,Demand_MW_z25,Demand_MW_z26,Demand_MW_z27,Demand_MW_z28,Demand_MW_z29,Demand_MW_z30,Demand_MW_z31,Demand_MW_z32,Demand_MW_z33,Demand_MW_z34,Demand_MW_z35,Demand_MW_z36,Demand_MW_z37,Demand_MW_z38,Demand_MW_z39,Demand_MW_z40,Demand_MW_z41,Demand_MW_z42,Demand_MW_z43,Demand_MW_z44,Demand_MW_z45,Demand_MW_z46,Demand_MW_z47,Demand_MW_z48,Demand_MW_z49,Demand_MW_z50,Demand_MW_z51,Demand_MW_z52,Demand_MW_z53,Demand_MW_z54,Demand_MW_z55,Demand_MW_z56,Demand_MW_z57,Demand_MW_z58,Demand_MW_z59,Demand_MW_z60,Demand_MW_z61,Demand_MW_z62,Demand_MW_z63,Demand_MW_z64,Demand_MW_z65,Demand_MW_z66,Demand_MW_z67,Demand_MW_z68,Demand_MW_z69,Demand_MW_z70,Demand_MW_z71,Demand_MW_z72,Demand_MW_z73
,,,,,,,,1316,46.8124691,42.0445324,78.0207818,32.0752103,30.7748639,58.9490351,54.1810985,74.1197427,75.8535379,84.5225136,0,0,114.863929,84.0890648,137.403266,43.3448788,0,144.338446,78.4542306,55.4814448,0,0,0,0,50.1835353,45.0722493,83.6392256,34.385015,32.9910279,63.1940815,58.0827955,79.4572643,81.3159137,90.609161,0,0,123.135527,90.1444987,147.29797,46.4662364,0,154.732567,84.1038879,59.4767826,0,0,0,0,46.8124693,42.0445328,78.0207821,32.0752099,30.7748643,58.9490348,54.1810983,74.1197427,75.8535381,84.5225141,0,0,114.863929,84.0890643,137.403266,43.3448784,0,144.338446,78.4542307,55.4814452,0,0,0,0,0
,,,,,,,,1317,44.3943592,39.8727115,73.9905987,30.4183573,29.1851806,55.9040079,51.3823602,70.2910688,71.9353043,80.1564819,0,0,108.930604,79.7454231,130.305666,41.1058882,0,136.882608,74.4016576,52.6155369,0,0,0,0,48.1435542,43.2400441,80.239257,32.9872501,31.6499292,60.6252164,55.7217063,76.2272942,78.0103888,86.9258618,0,0,118.130017,86.4800881,141.310247,44.577365,0,148.442626,80.6850307,57.0590272,0,0,0,0,44.3943594,39.8727119,73.990599,30.4183569,29.185181,55.9040076,51.3823601,70.2910688,71.9353046,80.1564824,0,0,108.930604,79.7454226,130.305665,41.1058878,0,136.882607,74.4016577,52.6155372,0,0,0,0,0
,,,,,,,,1318,40.2528451,36.1530183,67.0880752,27.5806531,26.4625185,50.6887679,46.5889411,63.7336714,65.2245175,72.6787481,0,0,98.7685551,72.3060366,118.149555,37.2711529,0,124.112939,67.4607867,47.7070757,0,0,0,0,45.3725799,40.7512986,75.6209665,31.0886196,29.8282701,57.1358413,52.51456,71.8399181,73.5203841,81.9227137,0,0,111.330867,81.5025972,133.176924,42.011648,0,139.898788,76.0410829,53.7749095,0,0,0,0,40.2528453,36.1530186,67.0880755,27.5806528,26.4625189,50.6887677,46.588941,63.7336714,65.2245178,72.6787485,0,0,98.768555,72.3060361,118.149554,37.2711526,0,124.112939,67.4607868,47.707076,0,0,0,0,0
,,,,,,,,1319,37.0465116,33.2732558,61.7441861,25.3837209,24.3546512,46.6511628,42.877907,58.6569768,60.0290698,66.8895349,0,0,90.9011628,66.5465116,108.738372,34.3023256,0,114.226744,62.0872093,43.9069768,0,0,0,0,42.2786085,37.972454,70.4643476,28.9686762,27.7942704,53.2397293,48.9335747,66.9411302,68.5070046,76.3363765,0,0,103.739178,75.9449079,124.095545,39.1468598,0,130.359043,70.8558162,50.1079805,0,0,0,0,37.0465118,33.2732561,61.7441863,25.3837207,24.3546515,46.6511626,42.8779069,58.6569768,60.02907,66.8895353,0,0,90.9011627,66.5465112,108.738372,34.3023253,0,114.226744,62.0872094,43.906977,0,0,0,0,0
,,,,,,,,1320,35.4166254,31.8093766,59.0277091,24.2669471,23.2831519,44.5987135,40.9914646,56.0763236,57.3880505,63.9466848,0,0,86.901905,63.6187531,103.954354,32.7931717,0,109.201262,59.3556408,41.9752598,0,0,0,0,39.3376358,35.3310247,65.5627263,26.9535652,25.8608531,49.5362821,45.529671,62.2845899,63.7415394,71.0262868,0,0,96.5229025,70.6620494,115.463246,36.4237368,0,121.291044,65.9269636,46.6223831,0,0,0,0,35.4166256,31.8093768,59.0277093,24.2669468,23.2831522,44.5987133,40.9914645,56.0763236,57.3880507,63.9466852,0,0,86.9019049,63.6187527,103.954354,32.7931714,0,109.201262,59.3556408,41.9752601,0,0,0,0,0
,,,,,,,,1321,34.8555171,31.3054181,58.0925285,23.8824839,22.9142751,43.8921326,40.3420336,55.187902,56.4788471,62.9335725,0,0,85.5251113,62.6108362,102.307397,32.2736269,0,107.471178,58.4152647,41.3102425,0,0,0,0,37.9606485,34.0942862,63.2677475,26.010074,24.9556115,47.8022981,43.9359358,60.1043602,61.5103101,68.5400598,0,0,93.1441839,68.1885724,111.421533,35.1487486,0,117.045333,63.619235,44.9903983,0,0,0,0,34.8555172,31.3054184,58.0925287,23.8824837,22.9142754,43.8921324,40.3420335,55.187902,56.4788473,62.9335728,0,0,85.5251112,62.6108358,102.307397,32.2736266,0,107.471177,58.4152648,41.3102427,0,0,0,0,0
,,,,,,,,1322,34.4814448,30.9694458,57.4690747,23.6261752,22.6683573,43.4210787,39.9090797,54.595621,55.8727115,62.2581643,0,0,84.6072489,61.9388916,101.209426,31.9272637,0,106.317788,57.7883474,40.8668976,0,0,0,0,37.1616559,33.3766724,61.9360932,25.4626161,24.4303479,46.7961593,43.0111758,58.8392885,60.2156462,67.0974343,0,0,91.1836928,66.7533449,109.076342,34.4089407,0,114.581772,62.2801826,44.043444,0,0,0,0,34.481445,30.9694461,57.469075,23.6261749,22.6683575,43.4210785,39.9090796,54.595621,55.8727117,62.2581646,0,0,84.6072488,61.9388912,101.209426,31.9272635,0,106.317788,57.7883474,40.8668979,0,0,0,0,0
,,,,,,,,1323,34.4146462,30.9094508,57.3577437,23.5804057,22.6244433,43.3369619,39.8317665,54.4898565,55.764473,62.1375557,0,0,84.4433449,61.8189015,101.01336,31.8654132,0,106.111826,57.6763978,40.7877289,0,0,0,0,36.8216591,33.0713049,61.3694318,25.2296553,24.2068314,46.3680151,42.617661,58.3009602,59.6647253,66.4835511,0,0,90.3494412,66.1426098,108.078388,34.0941288,0,113.533449,61.7103731,43.6404848,0,0,0,0,34.4146464,30.909451,57.3577439,23.5804055,22.6244436,43.3369617,39.8317663,54.4898565,55.7644732,62.137556,0,0,84.4433448,61.8189011,101.01336,31.8654129,0,106.111826,57.6763979,40.7877291,0,0,0,0,0
,,,,,,,,1324,35.2028699,31.6173924,58.6714498,24.1204849,23.1426274,44.3295398,40.7440624,55.7378773,57.0416873,63.5607373,0,0,86.3774122,63.2347848,103.326942,32.5952499,0,108.542182,58.9974023,41.7219198,0,0,0,0,36.5496616,32.8270109,60.9161026,25.0432866,24.0280183,46.0254998,42.3028491,57.8702975,59.2239887,65.9924445,0,0,89.68204,65.6540217,107.280025,33.8422792,0,112.69479,61.2545254,43.3181174,0,0,0,0,35.20287,31.6173926,58.67145,24.1204847,23.1426277,44.3295396,40.7440622,55.7378773,57.0416875,63.5607376,0,0,86.377412,63.2347844,103.326942,32.5952496,0,108.542182,58.9974023,41.7219201,0,0,0,0,0
,,,,,,,,1325,37.6209797,33.7892133,62.7016329,25.777338,24.7323107,47.374567,43.5428006,59.5665512,60.9599208,67.9267689,0,0,92.3107373,67.5784265,110.424542,34.8342405,0,115.998021,63.0499753,44.5878278,0,0,0,0,36.2776641,32.5827168,60.4627735,24.856918,23.8492051,45.6829844,41.9880372,57.4396348,58.783252,65.501338,0,0,89.0146388,65.1654337,106.481662,33.5904297,0,111.856131,60.7986778,42.99575,0,0,0,0,37.6209799,33.7892135,62.7016331,25.7773377,24.732311,47.3745668,43.5428005,59.5665512,60.9599211,67.9267693,0,0,92.3107371,67.5784261,110.424542,34.8342402,0,115.998021,63.0499753,44.5878281,0,0,0,0,0
,,,,,,,,1326,42.3236022,38.0128649,70.539337,28.9995052,27.8238496,53.2963879,48.9856507,67.0123701,68.5799109,76.417615,0,0,103.849579,76.0257298,124.22761,39.1885205,0,130.497773,70.9312222,50.1613063,0,0,0,0,37.7056509,33.8652605,62.8427515,25.8353534,24.7879742,47.48119,43.6407996,59.7006139,61.0971195,68.0796474,0,0,92.5184952,67.730521,110.673068,34.9126397,0,116.25909,63.1918779,44.6881788,0,0,0,0,42.3236023,38.0128652,70.5393372,28.9995049,27.8238499,53.2963876,48.9856505,67.0123701,68.5799112,76.4176154,0,0,103.849579,76.0257293,124.22761,39.1885202,0,130.497773,70.9312222,50.1613066,0,0,0,0,0
,,,,,,,,1327,44.0336467,39.5487382,73.3894112,30.1712024,28.9480455,55.4497773,50.9648689,69.7199406,71.3508164,79.5051954,0,0,108.045522,79.0974765,129.246907,40.7718951,0,135.770411,73.7971301,52.1880257,0,0,0,0,39.3376358,35.3310247,65.5627263,26.9535652,25.8608531,49.5362821,45.529671,62.2845899,63.7415394,71.0262868,0,0,96.5229025,70.6620494,115.463246,36.4237368,0,121.291044,65.9269636,46.6223831,0,0,0,0,44.0336469,39.5487386,73.3894115,30.171202,28.9480459,55.449777,50.9648687,69.7199406,71.3508167,79.5051959,0,0,108.045522,79.097476,129.246907,40.7718947,0,135.77041,73.7971302,52.1880261,0,0,0,0,0
,,,,,,,,1328,43.2187036,38.8167986,72.0311727,29.6128155,28.4122959,54.4235527,50.0216477,68.4296141,70.0303068,78.0337704,0,0,106.045893,77.6335973,126.854899,40.0173182,0,133.25767,72.4313459,51.2221673,0,0,0,0,39.3716354,35.3615615,65.6193924,26.9768613,25.8832048,49.5790965,45.5690225,62.3384228,63.7966315,71.0876751,0,0,96.6063277,70.7231229,115.563041,36.455218,0,121.395876,65.9839446,46.662679,0,0,0,0,43.2187038,38.816799,72.031173,29.6128151,28.4122962,54.4235524,50.0216476,68.4296141,70.0303071,78.0337709,0,0,106.045893,77.6335968,126.854898,40.0173178,0,133.257669,72.431346,51.2221676,0,0,0,0,0
,,,,,,,,1329,42.91143,38.5408214,71.51905,29.4022761,28.2102919,54.0366155,49.6660069,67.9430975,69.5324097,77.4789708,0,0,105.291935,77.0816428,125.952994,39.7328055,0,132.310243,71.916378,50.8579911,0,0,0,0,40.3576263,36.2471274,67.2627106,27.6524477,26.5314025,50.8207146,46.7102157,63.899575,65.3943019,72.8679364,0,0,99.0256572,72.4942547,118.457107,37.3681725,0,124.436015,67.6363923,47.8312608,0,0,0,0,42.9114302,38.5408217,71.5190503,29.4022758,28.2102923,54.0366153,49.6660068,67.9430975,69.53241,77.4789712,0,0,105.291935,77.0816423,125.952993,39.7328052,0,132.310242,71.9163781,50.8579914,0,0,0,0,0
,,,,,,,,1330,43.0049481,38.6248145,71.6749134,29.4663533,28.2717714,54.154379,49.7742454,68.0911678,69.6839436,77.6478229,0,0,105.5214,77.2496289,126.227486,39.8193964,0,132.59859,72.0731074,50.9688273,0,0,0,0,41.360617,37.1479616,68.9343617,28.339682,27.190776,52.08374,47.8710845,65.4876436,67.0195183,74.6788919,0,0,101.486699,74.2959232,121.40107,38.2968676,0,127.528569,69.3173304,49.0199906,0,0,0,0,43.0049482,38.6248148,71.6749137,29.466353,28.2717718,54.1543788,49.7742453,68.0911678,69.6839439,77.6478233,0,0,105.5214,77.2496284,126.227486,39.819396,0,132.59859,72.0731075,50.9688277,0,0,0,0,0
,,,,,,,,1331,43.1786245,38.7808016,71.9643741,29.5853538,28.3859476,54.3730826,49.9752598,68.3661554,69.9653637,77.9614053,0,0,105.947551,77.5616032,126.737259,39.9802078,0,133.134092,72.3641762,51.174666,0,0,0,0,42.3466079,38.0335275,70.5776799,29.0152684,27.8389737,53.3253581,49.0122777,67.0487959,68.6171888,76.4591532,0,0,103.906029,76.067055,124.295136,39.2098221,0,130.568708,70.9697781,50.1885723,0,0,0,0,43.1786246,38.7808019,71.9643744,29.5853535,28.3859479,54.3730824,49.9752596,68.3661554,69.965364,77.9614057,0,0,105.947551,77.5616027,126.737259,39.9802075,0,133.134092,72.3641762,51.1746664,0,0,0,0,0
,,,,,,,,1332,43.3122217,38.9007917,72.1870361,29.6768926,28.4737754,54.5413162,50.1298862,68.5776843,70.1818407,78.2026225,0,0,106.275359,77.8015834,127.129391,40.103909,0,133.546017,72.5880752,51.3330035,0,0,0,0,42.2616087,37.9571856,70.4360145,28.9570282,27.7830946,53.2183221,48.913899,66.9142138,68.4794585,76.3056824,0,0,103.697466,75.9143712,124.045648,39.1311192,0,130.306627,70.8273257,50.0878325,0,0,0,0,43.3122218,38.900792,72.1870364,29.6768923,28.4737757,54.5413159,50.129886,68.5776843,70.1818409,78.2026229,0,0,106.275359,77.8015829,127.129391,40.1039086,0,133.546017,72.5880753,51.3330038,0,0,0,0,0
,,,,,,,,1333,43.2187036,38.8167986,72.0311727,29.6128155,28.4122959,54.4235527,50.0216477,68.4296141,70.0303068,78.0337704,0,0,106.045893,77.6335973,126.854899,40.0173182,0,133.25767,72.4313459,51.2221673,0,0,0,0,41.683614,37.4380607,69.47269,28.5609948,27.4031166,52.4904769,48.2449236,65.9990555,67.5428931,75.2620809,0,0,102.279238,74.8761215,122.349126,38.5959389,0,128.524477,69.8586494,49.4028018,0,0,0,0,43.2187038,38.816799,72.031173,29.6128151,28.4122962,54.4235524,50.0216476,68.4296141,70.0303071,78.0337709,0,0,106.045893,77.6335968,126.854898,40.0173178,0,133.257669,72.431346,51.2221676,0,0,0,0,0
,,,,,,,,1334,43.4591786,39.0327808,72.4319644,29.7775854,28.570386,54.7263731,50.2999753,68.8103662,70.4199654,78.4679614,0,0,106.635948,78.0655616,127.560737,40.2399802,0,133.999134,72.8343642,51.5071747,0,0,0,0,41.2926177,37.0868881,68.8210294,28.2930899,27.1460727,51.9981111,47.7923815,65.3799779,66.9093342,74.5561152,0,0,101.319849,74.1737761,121.20148,38.2339052,0,127.318904,69.2033685,48.9393987,0,0,0,0,43.4591788,39.0327811,72.4319647,29.777585,28.5703863,54.7263728,50.2999751,68.8103662,70.4199656,78.4679618,0,0,106.635947,78.0655611,127.560737,40.2399799,0,133.999134,72.8343643,51.507175,0,0,0,0,0
,,,,,,,,1335,43.2855022,38.8767937,72.1425037,29.6585849,28.4562098,54.5076695,50.0989609,68.5353785,70.1385453,78.154379,0,0,106.209797,77.7535874,127.050965,40.0791687,0,133.463632,72.5432954,51.301336,0,0,0,0,41.1056194,36.9189359,68.5093657,28.1649614,27.0231387,51.7626318,47.5759484,65.0838974,66.6063277,74.2184795,0,0,100.861011,73.8378719,120.652605,38.0607587,0,126.742327,68.8899733,48.7177711,0,0,0,0,43.2855024,38.876794,72.142504,29.6585845,28.4562101,54.5076692,50.0989608,68.5353785,70.1385456,78.1543795,0,0,106.209797,77.7535869,127.050965,40.0791684,0,133.463632,72.5432955,51.3013363,0,0,0,0,0
,,,,,,,,1336,43.5526967,39.1167739,72.5878278,29.8416626,28.6318654,54.8441366,50.4082138,68.9584364,70.5714993,78.6368135,0,0,106.865413,78.2335478,127.83523,40.326571,0,134.287482,72.9910935,51.6180109,0,0,0,0,40.7656226,36.6135684,67.9427043,27.9320006,26.7996222,51.3344877,47.1824335,64.545569,66.0554069,73.6045963,0,0,100.026759,73.2271368,119.654651,37.7459468,0,125.694003,68.3201637,48.3148119,0,0,0,0,43.5526969,39.1167742,72.5878281,29.8416622,28.6318658,54.8441363,50.4082136,68.9584364,70.5714995,78.6368139,0,0,106.865413,78.2335473,127.83523,40.3265707,0,134.287481,72.9910936,51.6180113,0,0,0,0,0
,,,,,,,,1337,44.3275606,39.8127165,73.8792677,30.3725878,29.1412667,55.8198912,51.305047,70.1853043,71.8270658,80.0358734,0,0,108.7667,79.625433,130.109599,41.0440376,0,136.676645,74.2897081,52.5363682,0,0,0,0,40.5276247,36.3998111,67.5460412,27.7689281,26.6431607,51.0347867,46.9069731,64.1687392,65.6697623,73.174878,0,0,99.4427829,72.7996222,118.956084,37.5255785,0,124.960176,67.921297,48.0327404,0,0,0,0,44.3275608,39.8127168,73.879268,30.3725875,29.1412671,55.8198909,51.3050469,70.1853043,71.8270661,80.0358738,0,0,108.7667,79.6254325,130.109599,41.0440373,0,136.676645,74.2897082,52.5363685,0,0,0,0,0
,,,,,,,,1338,47.8144483,42.9444582,79.6907471,32.7617516,31.4335725,60.2107867,55.3407966,75.7062098,77.4771153,86.3316427,0,0,117.322489,85.8889164,140.34426,44.2726373,0,147.427882,80.1334735,56.6689757,0,0,0,0,43.6045963,39.1633874,72.6743271,29.8772234,28.6659846,54.9094916,50.4682827,69.0406108,70.6555958,78.730521,0,0,106.992759,78.3267748,127.987565,40.3746262,0,134.447505,73.0780734,51.6795215,0,0,0,0,47.8144485,42.9444585,79.6907475,32.7617513,31.4335729,60.2107864,55.3407965,75.7062098,77.4771156,86.3316432,0,0,117.322489,85.8889158,140.34426,44.2726369,0,147.427882,80.1334736,56.6689761,0,0,0,0,0
,,,,,,,,1339,49.1370609,44.1323602,81.8951014,33.6679861,32.3030678,61.8762988,56.8715982,77.8003463,79.6202375,88.7196932,0,0,120.567788,88.2647204,144.226373,45.4972786,0,151.505938,82.3500742,58.2365166,0,0,0,0,48.8235479,43.8507791,81.3725799,33.4531717,32.0969621,61.4815048,56.508736,77.3039509,79.1122304,88.1536282,0,0,119.79852,87.7015583,143.306155,45.2069888,0,150.539273,81.8246497,57.8649457,0,0,0,0,49.1370611,44.1323606,81.8951018,33.6679858,32.3030682,61.8762985,56.871598,77.8003463,79.6202378,88.7196937,0,0,120.567788,88.2647198,144.226373,45.4972782,0,151.505937,82.3500743,58.236517,0,0,0,0,0
,,,,,,,,1340,47.3602177,42.5364918,78.9336962,32.4505195,31.1349579,59.6387927,54.8150668,74.9870114,76.7410935,85.5115042,0,0,116.207942,85.0729837,139.011009,43.8520534,0,146.027338,79.3722167,56.1306284,0,0,0,0,48.6705494,43.7133638,81.1175823,33.3483394,31.9963797,61.2888399,56.3316543,77.0617031,78.8643161,87.8773808,0,0,119.423107,87.4267275,142.857075,45.0653235,0,150.067527,81.5682355,57.6836141,0,0,0,0,47.3602179,42.5364922,78.9336965,32.4505192,31.1349583,59.6387924,54.8150666,74.9870114,76.7410938,85.5115047,0,0,116.207941,85.0729831,139.011009,43.8520531,0,146.027338,79.3722168,56.1306288,0,0,0,0,0
,,,,,,,,1341,45.1024246,40.5086591,75.1707076,30.9035131,29.650668,56.7956457,52.2018803,71.4121722,73.0826324,81.4349332,0,0,110.667986,81.0173182,132.383968,41.7615042,0,139.065809,75.5883226,53.4547254,0,0,0,0,46.9875649,42.2017944,78.3126082,32.1951834,30.8899732,59.1695262,54.3837557,74.3969778,76.137258,84.8386589,0,0,115.293562,84.4035889,137.917205,43.5070046,0,144.878325,78.7476783,55.6889658,0,0,0,0,45.1024247,40.5086594,75.1707079,30.9035128,29.6506683,56.7956454,52.2018801,71.4121722,73.0826326,81.4349337,0,0,110.667986,81.0173177,132.383968,41.7615039,0,139.065809,75.5883227,53.4547257,0,0,0,0,0
,,,,,,,,1342,40.6536368,36.5129886,67.7560614,27.8552697,26.726002,51.1934686,47.0528204,64.3682583,65.8739486,73.4023998,0,0,99.7519792,73.0259773,119.325953,37.6422563,0,125.348714,68.1324839,48.1820881,0,0,0,0,44.3015898,39.7893908,73.835983,30.354793,29.1241933,55.7871872,51.2749882,70.1441839,71.7849835,79.9889816,0,0,108.702975,79.5787817,130.03337,41.0199906,0,136.596569,74.2461829,52.5055879,0,0,0,0,40.653637,36.5129889,67.7560617,27.8552694,26.7260023,51.1934683,47.0528203,64.3682583,65.8739488,73.4024002,0,0,99.7519791,73.0259768,119.325952,37.642256,0,125.348713,68.132484,48.1820884,0,0,0,0,0
,,,,,,,,1343,37.3003464,33.501237,62.1672439,25.5576447,24.521524,46.9708065,43.1716972,59.0588817,60.4403761,67.3478476,0,0,91.523998,67.002474,109.483424,34.5373577,0,115.009401,62.5126175,44.2078179,0,0,0,0,41.1566189,36.9647411,68.5943649,28.1999056,27.0566662,51.8268535,47.6349756,65.1646466,66.6889659,74.310562,0,0,100.986148,73.9294822,120.802298,38.1079805,0,126.899575,68.9754447,48.778215,0,0,0,0,37.3003465,33.5012373,62.1672442,25.5576445,24.5215243,46.9708063,43.1716971,59.0588817,60.4403763,67.347848,0,0,91.5239979,67.0024736,109.483424,34.5373575,0,115.009401,62.5126176,44.2078182,0,0,0,0,0
,,,,,,,,1344,35.6170213,31.9893617,59.3617021,24.4042553,23.4148936,44.8510638,41.2234043,56.393617,57.712766,64.3085106,0,0,87.393617,63.9787234,104.542553,32.9787234,0,109.819149,59.6914894,42.212766,0,0,0,0,38.6916418,34.7508264,64.4860696,26.5109397,25.4361719,48.7228081,44.7819928,61.2617661,62.6947899,69.8599087,0,0,94.9378247,69.5016528,113.567134,35.8255942,0,119.299229,64.8443255,45.8567606,0,0,0,0,35.6170214,31.989362,59.3617024,24.4042551,23.4148939,44.8510636,41.2234041,56.393617,57.7127662,64.308511,0,0,87.3936169,63.978723,104.542553,32.9787231,0,109.819149,59.6914894,42.2127662,0,0,0,0,0
,,,,,,,,1345,34.8020782,31.2574221,58.0034636,23.8458684,22.879144,43.8248392,40.2801831,55.1032905,56.3922563,62.8370856,0,0,85.3939881,62.5148441,102.150544,32.2241465,0,107.306408,58.3257051,41.2469075,0,0,0,0,37.365654,33.559893,62.27609,25.6023926,24.5644577,47.0530458,43.2472848,59.1622855,60.5461986,67.4657642,0,0,91.6842437,67.1197859,109.675114,34.5978278,0,115.210767,62.6220683,44.2852196,0,0,0,0,34.8020783,31.2574223,58.0034639,23.8458681,22.8791443,43.824839,40.280183,55.1032905,56.3922565,62.8370859,0,0,85.393988,62.5148437,102.150544,32.2241462,0,107.306408,58.3257052,41.2469078,0,0,0,0,0
,,,,,,,,1346,34.4680851,30.9574468,57.4468085,23.6170213,22.6595745,43.4042553,39.893617,54.5744681,55.8510638,62.2340426,0,0,84.5744681,61.9148936,101.170213,31.9148936,0,106.276596,57.7659575,40.8510638,0,0,0,0,36.8896584,33.1323784,61.4827641,25.2762474,24.2515347,46.453644,42.6963639,58.4086258,59.7749095,66.6063277,0,0,90.5162915,66.2647568,108.277979,34.1570911,0,113.743114,61.824335,43.7210767,0,0,0,0,34.4680853,30.9574471,57.4468088,23.617021,22.6595747,43.4042551,39.8936169,54.5744681,55.851064,62.2340429,0,0,84.574468,61.9148932,101.170213,31.9148934,0,106.276596,57.7659575,40.8510641,0,0,0,0,0
,,,,,,,,1347,34.3077684,30.8134587,57.1796141,23.5071747,22.5541811,43.2023751,39.7080653,54.3206334,55.5912914,61.9445819,0,0,84.1810985,61.6269174,100.699654,31.7664523,0,105.782286,57.4972786,40.6610589,0,0,0,0,36.617661,32.8880844,61.0294349,25.0898788,24.0727216,46.1111286,42.381552,57.9779632,59.3341728,66.1152212,0,0,89.8488903,65.7761687,107.479616,33.9052416,0,112.904455,61.3684873,43.3987093,0,0,0,0,34.3077686,30.8134589,57.1796143,23.5071744,22.5541814,43.2023748,39.7080652,54.3206334,55.5912917,61.9445822,0,0,84.1810983,61.626917,100.699654,31.766452,0,105.782286,57.4972786,40.6610592,0,0,0,0,0
,,,,,,,,1348,35.2295893,31.6413904,58.7159822,24.1387927,23.160193,44.3631865,40.7749876,55.7801831,57.0849827,63.6089807,0,0,86.4429738,63.2827808,103.405369,32.6199901,0,108.624567,59.0421821,41.7535873,0,0,0,0,36.7026602,32.9644263,61.1711003,25.148119,24.1286007,46.2181647,42.4799307,58.1125453,59.471903,66.268692,0,0,90.0574532,65.9288525,107.729104,33.9839446,0,113.166536,61.5109397,43.4994491,0,0,0,0,35.2295895,31.6413907,58.7159824,24.1387924,23.1601933,44.3631863,40.7749875,55.7801831,57.0849829,63.6089811,0,0,86.4429737,63.2827804,103.405369,32.6199898,0,108.624567,59.0421822,41.7535876,0,0,0,0,0
,,,,,,,,1349,37.7812964,33.9332014,62.9688273,25.8871846,24.8377041,47.5764473,43.7283523,59.820386,61.2196932,68.2162296,0,0,92.7041069,67.8664028,110.895101,34.9826818,0,116.492331,63.3186541,44.7778328,0,0,0,0,37.3826539,33.5751613,62.3044231,25.6140406,24.5756336,47.074453,43.2669605,59.189202,60.5737447,67.4964584,0,0,91.7259562,67.1503227,109.725012,34.6135684,0,115.263183,62.6505588,44.3053675,0,0,0,0,37.7812966,33.9332017,62.9688276,25.8871843,24.8377044,47.5764471,43.7283522,59.820386,61.2196935,68.21623,0,0,92.7041067,67.8664023,110.895101,34.9826815,0,116.49233,63.3186542,44.7778331,0,0,0,0,0
,,,,,,,,1350,42.5640772,38.2288471,70.9401287,29.1642751,27.9819396,53.5992083,49.2639783,67.3931222,68.9695695,76.8518061,0,0,104.439634,76.4576942,124.933449,39.4111826,0,131.239238,71.3342405,50.4463137,0,0,0,0,39.4566347,35.4379034,65.7610578,27.0351015,25.9390839,49.6861325,45.6674012,62.4730049,63.9343617,71.2411459,0,0,96.8148906,70.8758067,115.81253,36.533921,0,121.657957,66.126397,46.7634189,0,0,0,0,42.5640774,38.2288474,70.940129,29.1642748,27.98194,53.5992081,49.2639781,67.3931222,68.9695698,76.8518065,0,0,104.439634,76.4576937,124.933449,39.4111823,0,131.239238,71.3342406,50.4463141,0,0,0,0,0
,,,,,,,,1351,44.3943592,39.8727115,73.9905987,30.4183573,29.1851806,55.9040079,51.3823602,70.2910688,71.9353043,80.1564819,0,0,108.930604,79.7454231,130.305666,41.1058882,0,136.882608,74.4016576,52.6155369,0,0,0,0,40.8336219,36.6746419,68.0560366,27.9785928,26.8443255,51.4201165,47.2611365,64.6532347,66.1655911,73.7273729,0,0,100.193609,73.3492838,119.854242,37.8089092,0,125.903668,68.4341256,48.3954038,0,0,0,0,44.3943594,39.8727119,73.990599,30.4183569,29.185181,55.9040076,51.3823601,70.2910688,71.9353046,80.1564824,0,0,108.930604,79.7454226,130.305665,41.1058878,0,136.882607,74.4016577,52.6155372,0,0,0,0,0
,,,,,,,,1352,43.6862939,39.236764,72.8104899,29.9332014,28.7196932,55.0123701,50.5628402,69.1699654,70.7879763,78.8780307,0,0,107.193221,78.473528,128.227363,40.4502721,0,134.699406,73.2149926,51.7763483,0,0,0,0,41.1226192,36.9342043,68.5376987,28.1766095,27.0343145,51.7840391,47.5956241,65.1108138,66.6338738,74.2491736,0,0,100.902723,73.8684086,120.702503,38.0764993,0,126.794743,68.9184637,48.7379191,0,0,0,0,43.6862941,39.2367643,72.8104902,29.9332011,28.7196936,55.0123698,50.56284,69.1699654,70.7879765,78.8780311,0,0,107.193221,78.4735275,128.227363,40.4502718,0,134.699406,73.2149927,51.7763487,0,0,0,0,0
