Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Demand_MW_z1,Demand_MW_z2,Demand_MW_z3,Demand_MW_z4,Demand_MW_z5,Demand_MW_z6,Demand_MW_z7,Demand_MW_z8,Demand_MW_z9,Demand_MW_z10,Demand_MW_z11,Demand_MW_z12,Demand_MW_z13,Demand_MW_z14,Demand_MW_z15,Demand_MW_z16,Demand_MW_z17,Demand_MW_z18,Demand_MW_z19,Demand_MW_z20,Demand_MW_z21,Demand_MW_z22,Demand_MW_z23,Demand_MW_z24,Demand_MW_z25,
,,,,,,,,2492,49.59129166,44.54032695,82.65215277,33.97921785,32.60168273,62.44829262,57.39732791,78.5195448,80.3562596,89.53983227,0,0,121.6823353,89.08065259,145.5596238,45.91786207,0,152.9064816,83.11133114,58.77486433,0,0,0,0,0,
,,,,,,,,2493,46.99950537,42.21251889,78.33250896,32.20336431,30.89782322,59.18456177,54.39757529,74.4158832,76.1566059,84.86021814,0,0,115.3228598,84.42503654,137.9522511,43.51805998,0,144.9151406,78.76768932,55.70311762,0,0,0,0,0,
,,,,,,,,2494,42.75111349,38.39683357,71.25185581,29.29242917,28.1048989,53.834735,49.48045508,67.68926274,69.27263756,77.18951056,0,0,104.8985649,76.79366601,125.4824342,39.58436384,0,131.8159324,71.64769924,50.66798648,0,0,0,0,0,
,,,,,,,,2495,38.8634341,34.90512151,64.77239016,26.62864889,25.54910965,48.93913878,44.98082619,61.5337704,62.97315708,70.17008943,0,0,95.35935165,69.81024199,114.0713754,35.98466075,0,119.828921,65.13223658,46.06036645,0,0,0,0,0,
,,,,,,,,2496,37.07323123,33.29725411,61.78871872,25.40202843,24.37221702,46.68480926,42.90883214,58.69928254,60.07236539,66.93777869,0,0,90.96672426,66.59450724,108.8167984,34.32706552,0,114.3091289,62.13198919,43.93864453,0,0,0,0,0,
,,,,,,,,2497,36.19148951,32.50531942,60.31914919,24.79787207,23.79255348,45.57446785,41.88829776,57.30319149,58.64361724,65.34574503,0,0,88.80319136,65.01063788,106.2287232,33.51063801,0,111.5904253,60.65425539,42.89361731,0,0,0,0,0,
,,,,,,,,2498,35.75061866,32.10935207,59.58436443,24.4957939,23.50272171,45.01929715,41.37803056,56.60514597,57.92924317,64.54972821,0,0,87.72142491,64.2187032,104.9346856,33.10242426,0,110.2310735,59.91538849,42.3711037,0,0,0,0,0,
,,,,,,,,2499,35.76397838,32.12135108,59.60663063,24.50494778,23.51150449,45.0361205,41.3934932,56.62629886,57.95089086,64.57384993,0,0,87.75420571,64.24270122,104.9738989,33.11479437,0,110.272266,59.93777839,42.38693744,0,0,0,0,0,
,,,,,,,,2500,36.37852563,32.67330556,60.63087606,24.92602645,23.91551241,45.80999482,42.10477475,57.59933201,58.94668503,65.68344914,0,0,89.26212258,65.34661017,106.7777089,33.6838196,0,112.16712,60.96771407,43.11528975,0,0,0,0,0,
,,,,,,,,2501,38.78327578,34.83312746,64.63879296,26.5737256,25.49641298,48.83819867,44.88805036,61.40685306,62.84327091,70.02535913,0,0,95.16266688,69.6662539,113.8360958,35.91044008,0,119.5817662,64.99789717,45.965364,0,0,0,0,0,
,,,,,,,,2502,41.88273149,37.61689788,69.80455248,28.6974267,27.53401814,52.74121694,48.47538333,66.31432458,67.8655371,75.62159861,0,0,102.7678128,75.23379465,122.9335723,38.78030644,0,129.1384213,70.19235533,49.638793,0,0,0,0,0,
,,,,,,,,2503,43.77981217,39.32075738,72.96635361,29.99727826,28.78117304,55.13013332,50.67107854,69.31803564,70.93951042,79.04688317,0,0,107.4226866,78.64151361,128.5018553,40.5368626,0,134.9877533,73.37172202,51.88718492,0,0,0,0,0,
,,,,,,,,2504,44.02028716,39.53673956,73.36714527,30.16204816,28.93926308,55.43295369,50.94940609,69.69878772,71.32916898,79.48107414,0,0,108.012741,79.07347796,129.207694,40.75952464,0,135.7292179,73.7747403,52.17219232,0,0,0,0,0,
,,,,,,,,2505,44.40771913,39.88471086,74.01286521,30.4275108,29.19396373,55.92083097,51.39782271,70.31222166,71.95695226,80.18060408,0,0,108.9633843,79.76942055,130.3448785,41.11825793,0,136.9237998,74.42404757,52.63137095,0,0,0,0,0,
,,,,,,,,2506,44.96882748,40.38866929,74.94804581,30.81197393,29.56284052,56.62741186,52.04725367,71.20064322,72.86615561,81.19371639,0,0,110.3401779,80.7773374,131.9918355,41.6378027,0,138.6538839,75.36442361,53.29638826,0,0,0,0,0,
,,,,,,,,2507,45.43641781,40.80863468,75.72736301,31.13235988,29.87023786,57.2162293,52.58844617,71.94099456,73.62382512,82.03797669,0,0,111.487506,81.61726816,133.3642996,42.0707567,0,140.0956207,76.14807035,53.85056938,0,0,0,0,0,
,,,,,,,,2508,46.13112341,41.43258323,76.88520569,31.60836187,30.32694248,58.09104376,53.39250358,73.0409451,74.7495055,83.29230626,0,0,113.1921077,82.86516525,135.4033892,42.71400262,0,142.2376296,77.31234548,54.67392418,0,0,0,0,0,
,,,,,,,,2509,46.65215259,41.90054463,77.75358765,31.96536333,30.66947092,58.74715457,53.9955466,73.86590796,75.59376574,84.23305339,0,0,114.4705589,83.80108802,136.9327064,43.19643704,0,143.8441362,78.18555179,55.29144024,0,0,0,0,0,
,,,,,,,,2510,47.3468582,42.52449318,78.91143033,32.44136532,31.12617554,59.62196903,54.79960401,74.9658585,76.71944612,85.48738296,0,0,116.1751607,85.04898512,138.9717959,43.83968296,0,145.9861452,79.34982692,56.11479504,0,0,0,0,0,
,,,,,,,,2511,48.05492352,43.16044074,80.0915392,32.92652118,31.59166293,60.51360683,55.61912405,76.08696192,77.86677418,86.76583424,0,0,117.9125431,86.32088022,141.0500988,44.49529899,0,148.1693466,80.53649195,56.95398357,0,0,0,0,0,
,,,,,,,,2512,48.85650687,43.88038135,81.42751146,33.47575421,32.11862977,61.52300808,56.54688256,77.35613556,79.1656361,88.21313752,0,0,119.8793912,87.76076141,143.4028943,45.23750579,0,150.6408952,81.87988627,57.90400829,0,0,0,0,0,
,,,,,,,,2513,48.81642773,43.84438435,81.36071289,33.44829257,32.09228144,61.47253805,56.50049467,77.29267692,79.10069305,88.1407724,0,0,119.7810488,87.6887674,143.2852546,45.20039548,0,150.5173179,81.8127166,57.85650708,0,0,0,0,0,
,,,,,,,,2514,48.78970827,43.82038631,81.31618044,33.42998479,32.07471587,61.43889132,56.46956936,77.2503711,79.05739762,88.09252892,0,0,119.7154872,87.64077133,143.2068281,45.17565523,0,150.4349329,81.76793675,57.82483957,0,0,0,0,0,
,,,,,,,,2515,51.83572512,46.55616072,86.3928752,35.51707038,34.07718993,65.27461621,59.99505181,82.0732311,83.99307308,93.59228158,0,0,127.18951,93.11232006,152.1474516,47.99604117,0,159.8268181,86.87283535,61.43493363,0,0,0,0,0,
,,,,,,,,2516,51.16773894,45.95621016,85.2795649,35.05937616,33.63805086,64.43344844,59.22191966,81.01558632,82.91068806,92.38619542,0,0,125.5504698,91.91241898,150.1867884,47.37753546,0,157.7671941,85.75334,60.6432463,0,0,0,0,0,
,,,,,,,,2517,48.25531934,43.34042588,80.42553223,33.06382942,31.72340463,60.76595712,55.85106366,76.4042553,78.19148963,87.12766002,0,0,118.4042551,86.68085048,141.6382976,44.68085067,0,148.7872337,80.87234049,57.19148973,0,0,0,0,0,
,,,,,,,,2518,43.43245934,39.00878309,72.38743224,29.75927725,28.55282072,54.69272607,50.26904982,68.76806034,70.3766702,78.41971835,0,0,106.5703857,78.01756503,127.4823105,40.21523962,0,133.9167488,72.78958442,51.4755075,0,0,0,0,0,
,,,,,,,,2519,39.50470081,35.48107402,65.84116802,27.06803534,25.97068314,49.74665982,45.72303303,62.54910936,64.01224666,71.32793211,0,0,96.93283015,70.962147,115.9536119,36.57842622,0,121.8061601,66.20695209,46.82038626,0,0,0,0,0,
,,,,,,,,2520,37.31370624,33.5132363,62.1895104,25.56679834,24.53030707,46.98762964,43.1871597,59.08003463,60.46202397,67.37196968,0,0,91.55677868,67.02647161,109.5226371,34.54972756,0,115.0505935,62.53500749,44.22365195,0,0,0,0,0,
,,,,,,,,2521,36.13805062,32.45732337,60.23008437,24.76125654,23.75742235,45.50717443,41.82644719,57.21857991,58.55702644,65.24925814,0,0,88.67206815,64.9146458,106.0718702,33.46115756,0,111.4256554,60.56469576,42.83028232,0,0,0,0,0,
,,,,,,,,2522,35.73725893,32.09735306,59.56209822,24.48664001,23.49393893,45.00247379,41.36256792,56.58399307,57.90759546,64.52560648,0,0,87.6886441,64.19470518,104.8954724,33.09005415,0,110.189881,59.89299858,42.35526995,0,0,0,0,0,
,,,,,,,,2523,35.71053948,32.07335504,59.51756581,24.46833224,23.47637336,44.96882708,41.33164263,56.54168728,57.86430006,64.47736304,0,0,87.6230825,64.14670913,104.8170458,33.06531392,0,110.107496,59.84821877,42.32360246,0,0,0,0,0,
,,,,,,,,2524,36.52548259,32.80529468,60.87580431,25.02671918,24.012123,45.99505172,42.27486381,57.83201386,59.18480972,65.94878809,0,0,89.6227114,65.6105884,107.2090548,33.81989086,0,112.6202373,61.21400304,43.28946095,0,0,0,0,0,
,,,,,,,,2525,38.83671467,34.8811235,64.72785779,26.61034114,25.5315441,48.90549209,44.94990093,61.49146464,62.92986171,70.12184602,0,0,95.29379009,69.76224598,113.9929489,35.95992054,0,119.7465361,65.0874568,46.02869898,0,0,0,0,0,
,,,,,,,,2526,42.06976763,37.78488405,70.11627939,28.82558109,27.65697709,52.97674393,48.69186035,66.61046514,68.16860493,75.95930276,0,0,103.2267441,75.56976698,123.482558,38.95348805,0,129.715116,70.50581406,49.86046547,0,0,0,0,0,
,,,,,,,,2527,43.94012884,39.46474551,73.23354807,30.10712487,28.88656641,55.33201358,50.85663025,69.57187038,71.19928282,79.33634384,0,0,107.8160563,78.92948986,128.9724145,40.68530397,0,135.4820631,73.64040089,52.07718987,0,0,0,0,0,
,,,,,,,,2528,44.48787749,39.95670494,74.14646248,30.48243412,29.24666043,56.02177113,51.49059858,70.43913906,72.08683849,80.32533445,0,0,109.1600691,79.91340871,130.5801582,41.19247863,0,137.1709547,74.55838704,52.72637345,0,0,0,0,0,
,,,,,,,,2529,45.02226638,40.43666534,75.03711063,30.84858946,29.59797165,56.69470528,52.10910424,71.2852548,72.95274641,81.29020328,0,0,110.4713011,80.87332949,132.1486885,41.68728315,0,138.8186538,75.45398323,53.35972325,0,0,0,0,0,
,,,,,,,,2530,46.15784284,41.45658124,76.92973807,31.62666962,30.34450803,58.12469044,53.42342884,73.08325086,74.79280087,83.34054968,0,0,113.2576693,82.91316126,135.4818157,42.73874283,0,142.3200145,77.35712526,54.70559165,0,0,0,0,0,
,,,,,,,,2531,47.40029709,42.57248923,79.00049515,32.47798085,31.16130666,59.68926245,54.86145458,75.05047008,76.80603692,85.58386985,0,0,116.3062839,85.1449772,139.128649,43.88916342,0,146.1509151,79.43938655,56.17813002,0,0,0,0,0,
,,,,,,,,2532,48.90994577,43.92837739,81.51657628,33.51236975,32.15376089,61.5903015,56.60873313,77.44074714,79.2522269,88.30962441,0,0,120.0105144,87.8567535,143.5597474,45.28698625,0,150.8056651,81.96944589,57.96734327,0,0,0,0,0,
,,,,,,,,2533,50.40623477,45.27226659,84.01039128,34.53760479,33.13743237,63.47451726,58.34054909,79.80987138,81.67676926,91.01125733,0,0,123.6819642,90.54453186,147.9516327,46.67243901,0,155.4192229,84.47711541,59.74072283,0,0,0,0,0,
,,,,,,,,2534,51.95596262,46.6641518,86.59327103,35.59945534,34.15623495,65.42602639,60.13421558,82.26360714,84.18790236,93.80937707,0,0,127.4845372,93.32830224,152.5003709,48.10737219,0,160.1975504,87.0743445,61.57743733,0,0,0,0,0,
,,,,,,,,2535,53.45225158,48.00804097,89.08708597,36.62469035,35.13990641,67.31024211,61.86603149,84.63273132,86.61244466,96.51100992,0,0,131.1559869,96.01608053,156.8922561,49.49282491,0,164.811108,89.58201395,63.35081685,0,0,0,0,0,
,,,,,,,,2536,54.81494333,49.23194004,91.35823889,37.55838654,36.03575006,69.02622429,63.44322101,86.79032658,88.82050999,98.97142558,0,0,134.4996287,98.46387864,160.8920087,50.75457652,0,169.0127409,91.86578438,64.96585892,0,0,0,0,0,
,,,,,,,,2537,55.2023753,49.57991135,92.00395883,37.82384917,36.29045071,69.51410158,63.89163763,87.40376052,89.44829326,99.67095552,0,0,135.4502719,99.15982124,162.0291932,51.11330981,0,170.2073227,92.51509165,65.42503755,0,0,0,0,0,
,,,,,,,,2538,54.00000023,48.5000004,90.00000038,36.9999996,35.50000043,67.99999965,62.49999983,85.5,87.50000033,97.50000053,0,0,132.4999998,96.99999938,158.4999998,49.99999958,0,166.4999996,90.5000001,64.00000043,0,0,0,0,0,
,,,,,,,,2539,55.84364201,50.15586386,93.07273668,38.26323562,36.7120242,70.32162262,64.63384447,88.41909948,90.48738284,100.8287982,0,0,137.0237504,100.3117262,163.9114298,51.70707528,0,172.1845618,93.58980716,66.18505736,0,0,0,0,0,
,,,,,,,,2540,54.4542308,48.90796675,90.75705133,37.31123165,35.79861497,68.5719937,63.02572965,86.2191984,88.23602208,98.32013906,0,0,133.614547,97.81593206,159.8332506,50.42058343,0,167.9005439,91.26125689,64.53834777,0,0,0,0,0,
,,,,,,,,2541,51.11430005,45.90821412,85.19050008,35.02276062,33.60291974,64.36615502,59.16006909,80.93097474,82.82409726,92.28970853,0,0,125.4193466,91.81642689,150.0299354,47.328055,0,157.6024241,85.66378038,60.57991132,0,0,0,0,0,
,,,,,,,,2542,45.32954002,40.71264259,75.54923337,31.05912881,29.79997562,57.08164246,52.46474503,71.7717714,73.45064352,81.84500291,0,0,111.2252596,81.42528399,133.0505936,41.97179578,0,139.7660808,75.9689511,53.72389942,0,0,0,0,0,
,,,,,,,,2543,40.39980224,36.28500772,67.33300373,27.68134556,26.55912946,50.87382457,46.75903004,63.96635328,65.46264249,72.94408747,0,0,99.12914382,72.57001436,118.5809003,37.40722382,0,124.5660561,67.70707577,47.88124722,0,0,0,0,0,
,,,,,,,,2544,38.22216738,34.32916899,63.70361231,26.18926245,25.12753616,48.13161774,44.23861935,60.51843144,61.93406749,69.01224675,0,0,93.78587314,68.65833698,112.1891388,35.39089528,0,117.851682,64.05752107,45.30034664,0,0,0,0,0,
,,,,,,,,2545,36.939634,33.177264,61.56605666,25.31048958,24.28438921,46.51657571,42.75420572,58.48775359,59.8558884,66.69656147,0,0,90.63891624,66.35452703,108.4246658,34.20336438,0,113.8972041,61.90809012,43.78030707,0,0,0,0,0,
,,,,,,,,2546,36.24492841,32.55331546,60.40821401,24.83448761,23.8276846,45.64176127,41.95014833,57.38780307,58.73020804,65.44223192,0,0,88.93431456,65.10662996,106.3855763,33.56011847,0,111.7551952,60.74381501,42.95695229,0,0,0,0,0,
,,,,,,,,2547,36.08461173,32.40932733,60.14101955,24.724641,23.72229123,45.43988101,41.76459662,57.13396833,58.47043564,65.15277125,0,0,88.54094494,64.81865371,105.9150171,33.4116771,0,111.2608854,60.47513614,42.76694734,0,0,0,0,0,
,,,,,,,,2548,36.71251871,32.97328083,61.18753118,25.15487355,24.13508193,46.23057868,42.4913408,58.12815438,59.48787751,66.28649219,0,0,90.08164262,65.94656068,107.7580404,33.99307245,0,113.196932,61.52746172,43.51113339,0,0,0,0,0,
,,,,,,,,2549,39.01039106,35.03711064,65.01731844,26.72934162,25.64572025,49.1241957,45.15091527,61.76645226,63.21128179,70.4354284,0,0,95.71994049,70.07422024,114.5027213,36.12073201,0,120.2820383,65.37852556,46.23453767,0,0,0,0,0,
,,,,,,,,2550,41.76249399,37.50890679,69.60415665,28.61504175,27.45497311,52.58980676,48.33621956,66.12394854,67.67070782,75.40450313,0,0,102.4727856,75.01781248,122.5806529,38.66897543,0,128.767689,69.99084619,49.49628929,0,0,0,0,0,
,,,,,,,,2551,44.12716495,39.63273164,73.54527492,30.23527924,29.00952533,55.56754053,51.07310723,69.86801088,71.50235058,79.67404792,0,0,108.2749875,79.26546213,129.5214001,40.85848555,0,136.0587577,73.95385955,52.29886229,0,0,0,0,0,
,,,,,,,,2552,45.27610113,40.66464655,75.46016855,31.02251327,29.76484449,57.01434904,52.40289446,71.68715982,73.36405272,81.74851602,0,0,111.0941364,81.3292919,132.8937405,41.92231533,0,139.6013109,75.87939147,53.66056443,0,0,0,0,0,
,,,,,,,,2553,46.50519563,41.7685555,77.50865938,31.8646706,30.57286033,58.56209765,53.82545752,73.6332261,75.35564103,83.96771443,0,0,114.1099701,83.53710977,136.5013604,43.06036577,0,143.3910189,77.9392628,55.11726903,0,0,0,0,0,
,,,,,,,,2554,48.6427513,43.68839718,81.07125217,33.32929206,31.97810527,61.2538344,56.29948028,77.01768924,78.81927291,87.82718996,0,0,119.3548983,87.37679308,142.7754822,45.03958397,0,149.9818156,81.52164777,57.65066835,0,0,0,0,0,
,,,,,,,,2555,51.34141537,46.11219733,85.56902562,35.17837667,33.75222704,64.65215209,59.42293404,81.290574,83.1921082,92.69977787,0,0,125.9766203,92.2243933,150.6965609,47.53834696,0,158.3026964,86.04440883,60.84908504,0,0,0,0,0,
,,,,,,,,2556,54.32063358,48.78797666,90.5343893,37.21969282,35.71078717,68.40376017,62.87110325,86.00766948,88.01954512,98.07892186,0,0,133.2867391,97.57595188,159.441118,50.29688231,0,167.4886191,91.03735785,64.38001033,0,0,0,0,0,
,,,,,,,,2557,56.93913929,51.13978272,94.89856549,39.01385412,37.43221224,71.7011377,65.90178113,90.15363684,92.26249418,102.8067794,0,0,139.7117762,102.2795639,167.1269172,52.7214246,0,175.562345,95.42577945,67.48342452,0,0,0,0,0,
,,,,,,,,2558,59.23701161,53.2036125,98.72835269,40.58832216,38.94285053,74.59475467,68.56135555,93.79193466,95.9858984,106.9557155,0,0,145.350074,106.4072234,173.8715979,54.84908413,0,182.6474513,99.27684323,70.20682875,0,0,0,0,0,
,,,,,,,,2559,61.16081172,54.93147001,101.9346862,41.90648147,40.20757098,77.01731774,70.78797603,96.83795148,99.10316709,110.4292435,0,0,150.0705094,109.8629384,179.5183074,56.6303805,0,188.5791682,102.5009897,72.48688814,0,0,0,0,0,
,,,,,,,,2560,61.57496314,55.30343935,102.6249386,42.19025189,40.4798372,77.53884176,71.26731796,97.49369124,99.77424579,111.1770169,0,0,151.0867143,110.6068771,180.7339186,57.01385404,0,189.8561351,103.1950768,72.97773428,0,0,0,0,0,
,,,,,,,,2561,59.99851582,53.8875561,99.99752637,41.11009356,39.44346904,75.55368589,69.44272617,94.99764966,97.21981726,108.3306537,0,0,147.2185797,107.7751106,176.1067538,55.55418062,0,184.9954226,100.5530679,71.10935226,0,0,0,0,0,
,,,,,,,,2562,58.55566576,52.59166298,97.59277626,40.12147408,38.49492871,73.7367636,67.77276082,92.71313706,94.88186576,105.7255077,0,0,143.6782531,105.1833244,171.8717216,54.21820835,0,180.5466349,98.13495805,69.39930773,0,0,0,0,0,
,,,,,,,,2563,60.14547279,54.01954523,100.2424546,41.21078629,39.54007964,75.73874281,69.61281524,95.23033152,97.45794198,108.5959927,0,0,147.5791685,108.0390889,176.5380997,55.69025188,0,185.4485399,100.7993569,71.28352348,0,0,0,0,0,
,,,,,,,,2564,58.42206854,52.47167289,97.37011424,40.02993525,38.40710092,73.56853007,67.61813442,92.50160814,94.6653888,105.4842906,0,0,143.3504451,104.9433442,171.4795891,54.09450722,0,180.1347102,97.91105902,69.2409703,0,0,0,0,0,
,,,,,,,,2565,54.3339933,48.79997566,90.55665549,37.2288467,35.71956995,68.42058351,62.88656588,86.02882236,88.0411928,98.10304357,0,0,133.3195198,97.59994988,159.4803313,50.30925241,0,167.5298116,91.05974774,64.39584407,0,0,0,0,0,
,,,,,,,,2566,48.72290966,43.76039126,81.20484943,33.38421538,32.03080197,61.35477456,56.39225616,77.14460664,78.94915914,87.97192033,0,0,119.5515832,87.52078124,143.0107618,45.11380467,0,150.2289705,81.65598724,57.74567085,0,0,0,0,0,
,,,,,,,,2567,43.23206352,38.82879795,72.05343921,29.62196901,28.42107902,54.44037578,50.03711021,68.45076696,70.05195475,78.05789257,0,0,106.0786738,77.65759476,126.8941116,40.02968794,0,133.2988617,72.45373587,51.23800134,0,0,0,0,0,
,,,,,,,,2568,40.49332031,36.3690008,67.48886719,27.74542276,26.62060893,50.99158807,46.86726855,64.11442356,65.6141764,73.11293954,0,0,99.35860946,72.73800053,118.8553932,37.49381463,0,124.8544035,67.86380513,47.99208345,0,0,0,0,0,
,,,,,,,,2569,39.17070774,35.18109876,65.2845129,26.83918824,25.75111362,49.32607596,45.33646698,62.020287,63.47105418,70.72488907,0,0,96.11331012,70.36219649,114.9732804,36.26917338,0,120.7763481,65.64720444,46.42454262,0,0,0,0,0,
,,,,,,,,2570,37.92825349,34.06519078,63.21375582,25.987877,24.93431499,47.76150395,43.89844124,60.05306778,61.45781813,68.48156889,0,0,93.06469554,68.13038055,111.3264471,35.11875279,0,116.9454475,63.56494316,44.95200425,0,0,0,0,0,
,,,,,,,,2571,37.48738264,33.66922343,62.47897107,25.68579883,24.64448322,47.20633326,43.38817405,59.35502227,60.74344407,67.68555207,0,0,91.9829291,67.33844588,110.0324095,34.71053904,0,115.5860957,62.82607627,44.42949065,0,0,0,0,0,
,,,,,,,,2572,37.92825349,34.06519078,63.21375582,25.987877,24.93431499,47.76150395,43.89844124,60.05306778,61.45781813,68.48156889,0,0,93.06469554,68.13038055,111.3264471,35.11875279,0,116.9454475,63.56494316,44.95200425,0,0,0,0,0,
,,,,,,,,2573,39.67837721,35.63706115,66.13062868,27.18703583,26.08485929,49.96536342,45.92404737,62.82409698,64.29366674,71.64151449,0,0,97.35898055,71.27412126,116.4633843,36.73923769,0,122.3416623,66.49802085,47.02622495,0,0,0,0,0,
,,,,,,,,2574,42.23008431,37.92887217,70.38347385,28.93542771,27.76237046,53.17862419,48.87741206,66.86429988,68.42837732,76.24876343,0,0,103.6201137,75.85774323,123.9531171,39.10192942,0,130.2094258,70.77449293,50.05047042,0,0,0,0,0,
,,,,,,,,2575,44.71499277,40.16068812,74.52498795,30.63805014,29.3959677,56.30776815,51.7534635,70.79873826,72.45484937,80.73540371,0,0,109.7173428,80.32137505,131.2467836,41.40277056,0,137.8712268,74.93901543,52.99554712,0,0,0,0,0,
,,,,,,,,2576,47.28005959,42.46449814,78.80009932,32.3955959,31.08226164,59.53785226,54.72229081,74.86009404,76.61120764,85.36677436,0,0,116.0112567,84.92899503,138.7757297,43.7778324,0,145.7801828,79.2378774,56.03562632,0,0,0,0,0,
,,,,,,,,2577,49.41761523,44.38433979,82.36269205,33.86021733,32.48750656,62.22958897,57.19631352,78.24455712,80.07483946,89.22624983,0,0,121.2561848,88.76867827,145.0498513,45.75705056,0,152.3709793,82.82026231,58.5690256,0,0,0,0,0,
,,,,,,,,2578,51.79564594,46.52016367,86.32607657,35.48960873,34.05084158,65.22414613,59.94866387,82.0097724,83.92812996,93.5199164,0,0,127.0911676,93.04032598,152.0298118,47.95893082,0,159.7032406,86.80566562,61.38743238,0,0,0,0,0,
,,,,,,,,2579,52.74418626,47.37209341,87.9069771,36.13953449,34.67441902,66.4186043,61.04651145,83.5116279,85.46511659,95.23255864,0,0,129.4186044,94.74418543,154.8139532,48.83720888,0,162.6279066,88.39534893,62.51162832,0,0,0,0,0,
,,,,,,,,2580,53.1048988,47.69606671,88.50816466,36.38668937,34.91155411,66.8728349,61.46400281,84.08275608,86.0496045,95.88384517,0,0,130.3036861,95.39213201,155.8727113,49.17120197,0,163.7401036,88.99987642,62.93913947,0,0,0,0,0,
